StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
105,0,198711,0.73,35.1,-1.58,-1.58,-1.29,-1.58,0,839,-0.52,-1.95,-1.79,-0.81,-0.37,-0.76,0.59,24.2,46.1
105,0,198712,0.83,24,-1.57,-1.57,-0.46,-1.57,0,1221,-0.01,-0.44,-1.74,-0.14,-0.86,-0.5,0.69,14.2,33.9
105,0,198801,0.82,15.1,-1.63,-1.63,-0.65,-1.63,0,1527,-0.03,-0.07,-0.39,-1.12,-0.33,-0.3,0.73,4,26.2
105,0,198802,0.59,21.7,-1.85,-1.85,-1.18,-1.85,0,1203,-0.95,-0.61,-0.52,-1.92,-0.91,-0.46,0.48,9.7,33.6
105,0,198803,0.97,32.9,-2.24,-2.24,-1.73,-2.24,0,931,-0.54,-1.09,-0.93,-2.24,-0.39,-1.03,0.46,21.1,44.8
105,0,198804,1.24,44.7,-2.92,-2.92,-2.72,-2.92,0,565,-0.92,-1.15,-1.44,-1.39,-1.85,-0.77,-0.03,29.6,59.9
105,0,198805,2.65,57,-3.15,-3.15,-1.61,-3.15,69,235,0.08,-0.44,-0.62,-0.83,-2.05,-1.17,-0.09,43.1,70.9
105,0,198806,1.7,70.9,-4.69,-4.69,-5.6,-4.69,254,41,-1.54,-1,-1.25,-1.45,-1.9,-1.14,-0.42,55.6,86.1
105,0,198807,1.28,70.9,-5.85,-5.85,-4.92,-5.85,245,28,-1.21,-1.87,-1.35,-1.74,-1.73,-1.97,-0.76,55.4,86.4
105,0,198808,1.18,68.4,-6.53,-6.53,-3.83,-6.53,216,41,-1.06,-1.57,-2.13,-1.83,-1.89,-2.31,-0.85,52.5,84.3
105,0,198809,1.8,56.5,-5.84,-5.84,0.04,-5.78,51,222,0.47,-0.26,-0.94,-1.53,-1.74,-2.15,-1.36,42.3,70.7
105,0,198810,0.43,46.6,-6.1,-6.1,-2.58,-6.1,0,556,-1.79,-0.62,-1.08,-1.7,-2.06,-2.02,-1.63,32.4,60.7
105,0,198811,1.07,31.4,-5.5,-5.5,-0.08,-5.48,0,936,0.34,-1.13,-0.44,-1.86,-1.74,-1.84,-1.68,21.5,41.4
105,0,198812,0.73,23,-5.3,-5.3,-1.1,-5.3,0,1236,-0.34,0.01,-1.19,-1.37,-1.69,-1.86,-1.6,12.3,33.8
105,0,198901,0.97,22,-4.96,-4.96,-0.61,-4.96,0,1240,0.47,0.04,0.22,-0.85,-1.49,-1.84,-1.43,10.7,33.3
105,0,198902,0.72,10.5,-4.83,-4.83,-1.15,-4.83,0,1478,-0.27,0.14,-0.14,-0.45,-1.87,-1.72,-1.46,0,21
105,0,198903,1.41,28.4,-4.56,-4.56,-0.68,-4.56,0,1068,0.76,0.49,0.6,-0.65,-1.11,-1.54,-1.68,17.7,39.2
105,0,198904,1.67,43.8,-4.55,-4.55,-1.38,-4.55,3,556,-0.13,0.25,0.12,0.19,-0.71,-1.4,-1.39,30.9,56.6
105,0,198905,2.07,53.4,-4.63,-4.63,-1.65,-4.63,31,321,-0.61,-0.59,-0.35,-0.44,-0.59,-1.82,-1.72,40,66.7
105,0,198906,2.09,61.1,-4.9,-4.9,-2.24,-4.9,86,139,-0.99,-1.17,-1.06,-0.84,-1.21,-1.47,-1.62,47.1,75.2
105,0,198907,1.77,71.6,-5.24,-5.24,-2.52,-5.24,267,23,-0.26,-0.98,-1.13,-0.96,-0.85,-1.23,-1.92,57,86.3
105,0,198908,2.09,66.9,-4.81,-4.81,-0.34,-4.81,170,61,0.69,0.15,-0.58,-0.65,-0.7,-0.79,-1.89,52.9,80.9
105,0,198909,1.72,56.8,-4.28,-4.28,0.1,-4.19,33,234,0.36,0.64,0.31,-0.62,-0.5,-0.86,-1.81,42.2,71.4
