StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
102,0,199203,1.79,31.7,2.55,2.55,0.45,2.55,0,999,0.19,0.07,-0.15,1.5,1,1.56,1.91,22.1,41.2
102,0,199204,2.8,41.1,2.66,2.66,1.11,2.66,0,678,0.36,0.29,0.25,1.23,0.97,1.18,2.42,31.7,50.6
102,0,199205,1.82,57,-1.04,1.35,-3.11,-0.03,28,274,-1.69,-1.01,-0.85,-0.88,0.61,0.28,1.5,43.7,70.4
102,0,199206,2.67,62.5,-1.61,-1.61,-2.03,-1.61,60,117,-1.26,-2,-1.5,-1.34,-0.18,-0.08,0.55,50.4,74.6
102,0,199207,5.33,63.8,1.36,1.36,4.09,1.36,85,72,1.67,0.27,-0.71,-0.48,0.19,0.3,0.85,53.7,73.9
102,0,199208,3.27,63.1,1.36,1.36,0.39,1.36,67,97,-0.22,1,0.04,-0.55,-0.63,0.48,0.75,51.9,74.4
102,0,199209,4.51,57.2,2.04,2.04,2.46,2.04,15,208,1.01,0.63,1.28,-0.05,-0.12,0.74,1.17,46.1,68.3
102,0,199210,1.66,46,1.88,1.88,0.15,1.88,0,559,-0.71,0.34,0.18,-0.43,-0.29,0.25,0.99,34.8,57.1
102,0,199211,3.39,30.7,3.12,3.12,4.32,3.12,0,942,1.75,0.72,1.09,0.82,0.2,0.12,1.32,25.4,35.9
102,0,199212,1.67,20.4,3.34,3.34,1.6,3.34,0,1254,0.8,1.72,0.86,1.45,0.28,0.22,1.37,13,27.8
102,0,199301,1.45,14.7,3.39,3.39,1.19,3.39,0,1413,0.78,0.97,1.77,1.01,0.34,0.36,1.49,5.6,23.9
102,0,199302,0.64,15.8,2.81,2.81,-0.68,2.48,0,1298,-0.99,-0.08,0.31,1.07,0.85,0.26,1.57,6.7,24.9
102,0,199303,1.42,28.2,2.4,2.4,-0.36,1.88,0,1093,-0.39,-0.87,-0.42,0.49,1.28,0.15,1.26,18.5,37.8
102,0,199304,3.44,41.3,2.93,2.93,2.32,2.93,0,669,1.04,0.55,0.17,1.56,1.04,0.36,1.09,30.9,51.7
102,0,199305,4.4,55.2,3.32,3.32,2.09,3.32,26,290,0.87,1.21,0.92,0.96,1.5,1.26,1.05,44.2,66.2
102,0,199306,6.37,62.4,4.54,4.54,4.68,4.54,68,108,1.85,2.02,2.02,1.76,2.07,2.63,1.72,52.1,72.8
102,0,199307,6.12,68.4,5.9,5.9,5.49,5.9,184,22,2.27,2.95,2.86,2.71,3.09,3.01,1.96,59,77.8
102,0,199308,5.22,68.4,6.42,6.42,3.37,6.42,173,28,1.59,2.57,3.09,3.09,3.09,3.09,2.35,58.1,78.6
102,0,199309,3.21,53.6,6.36,6.36,1.82,6.36,4,299,0,0.98,1.81,2.83,2.83,2.7,2.22,43.5,63.8
102,0,199310,1.56,44.7,5.87,5.87,0.49,5.87,0,576,-0.82,-0.55,0.45,2.49,2.2,2.91,2.14,33.9,55.6
102,0,199311,1.64,30.2,5.75,5.75,1.44,5.75,0,948,-0.13,-0.78,-0.54,2.16,2.28,2.3,1.61,22.2,38.2
102,0,199312,0.79,21.4,5.08,5.08,-0.23,4.94,0,1265,-1.04,-0.62,-1.02,1.01,2.15,2.03,1.52,14.3,28.5
