StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
01,00,190801,4.19,43.4,1.49,1.49,-.72,1.08,5,694,-.35,.26,.84,.65,.98,.59,.27,32.2,54.6
01,00,190802,6.87,44,1.91,1.91,1.71,1.91,1,604,.89,.39,.66,1.11,.64,.89,.68,32.8,55.2
01,00,190803,4.7,62.2,-.68,1.03,-2.05,-.01,76,188,-.45,.18,-.1,.39,.54,1.04,.3,49.8,74.6
01,00,190804,6.3,67.4,-.44,1.09,.52,.28,110,57,.74,.15,.49,.86,.78,1.04,.78,55.2,79.7
01,00,190805,5.5,71.8,-.01,1.37,1.15,1.02,211,17,.77,.96,.44,.65,.99,.67,.82,59.6,84
01,00,190806,3.34,78,-.27,.96,-.78,.24,372,0,-.44,.18,.55,.25,.54,.66,.74,65.5,90.4
01,00,190807,5.3,80.3,-.38,.73,-.42,-.18,460,0,.12,-.28,.15,.38,.73,.66,.48,68.7,91.9
01,00,190808,3.64,79.7,-.62,-.62,-.82,-.62,442,0,-.41,-.31,-.54,-.03,.27,.66,.45,67.9,91.4
01,00,190809,2.23,74.5,-1.13,-1.13,-1.73,-1.13,274,4,-.77,-.98,-.77,-.1,-.15,.18,-.13,62,87
01,00,190810,1.72,60.3,-1.32,-1.32,-.9,-1.32,32,193,-.54,-.99,-1.14,-.72,-.2,.24,-.27,45.3,75.3
01,00,190811,1.66,56.8,-2.04,-2.04,-2.59,-2.04,17,285,-1.36,-1.28,-1.45,-1.56,-.81,-.37,-.33,43.3,70.3
01,00,190812,4.37,50.1,-2.32,-2.32,-1.45,-2.32,8,500,-.26,-1.06,-1.25,-1.48,-.76,-.67,-.26,38.7,61.6
01,00,190901,2.05,49.6,-3.18,-3.18,-3.29,-3.18,21,529,-1.93,-1.37,-1.78,-2.02,-1.67,-.97,-.29,38.2,61
01,00,190902,7.59,50.2,.67,-2.18,2,-1.32,9,441,1.19,-.13,-.36,-1.38,-1.56,-.92,-.03,37.2,63.3
01,00,190903,8.89,55.9,1.26,-1.3,1.97,.37,25,337,1.11,1.51,.61,-.32,-.71,-.3,.53,44,67.8
01,00,190904,6.18,63.1,1.45,-.84,.97,1.13,45,121,.7,1.16,1.47,.16,-.43,-.31,.47,50.6,75.6
01,00,190905,6.34,69,2.12,2.12,2.46,2.12,144,39,1.16,1.14,1.42,.85,.03,-.21,.28,56.6,81.4
01,00,190906,7.92,78.2,3.16,3.16,3.78,3.16,378,0,1.69,1.89,1.68,1.54,.74,.35,.7,67.4,89
01,00,190907,4.91,80.4,-.05,2.78,-.16,2.65,458,0,-.12,1.11,1.47,1.9,.83,.3,.66,69.3,91.5
01,00,190908,3.54,81,-.31,2.23,-.78,1.73,479,0,-.48,-.52,.74,1.53,1.05,.3,.62,69.2,92.8
01,00,190909,2.95,75.3,-.62,1.66,-1.03,.7,291,5,-.31,-.68,-.68,1.01,1.06,.39,.33,63.3,87.3
01,00,190910,1.95,63.2,-.84,1.2,-.86,-.1,62,143,-.38,-.56,-.84,.6,1.39,.45,.41,47.3,79.1
01,00,190911,1.26,59.5,-1.81,-1.81,-3.18,-1.81,33,213,-1.97,-1.38,-1.22,-.43,.69,.41,-.05,44.3,74.8
01,00,190912,5.04,40.8,-1.76,-1.76,-.39,-1.76,0,783,.07,-.93,-1.06,-1.3,.23,.5,-.12,29.6,52.1
01,00,191001,3.53,45.3,-2.05,-2.05,-1.42,-2.05,9,645,-.76,-.5,-1.18,-1.44,-.25,.69,-.2,33,57.6
01,00,191002,5.47,44.9,-1.7,-1.7,.44,-1.43,2,594,.25,-.38,-.35,-1.23,-.62,.43,-.39,33,56.9
01,00,191003,1.16,60.6,-3.09,-3.09,-4.72,-3.09,59,213,-2.58,-1.48,-1.65,-1.96,-2.03,-.62,-.69,45.9,75.2
01,00,191004,3.53,61.7,-3.27,-3.27,-1.48,-3.27,33,149,-.43,-2.08,-1.44,-1.83,-2,-1.03,-.96,47.6,75.9
01,00,191005,3.85,69,-.01,-2.94,-.03,-2.89,138,46,-.07,-.42,-1.78,-1.33,-1.74,-1.35,-1.12,56,81.9
01,00,191006,7.16,75.5,1.14,-1.5,3.43,0,296,1,1.42,.92,.41,-.81,-1.2,-1.38,-.75,64.2,86.9
01,00,191007,7.26,78.8,1.83,1.83,2.41,1.83,418,0,1.05,1.52,1.25,-.22,-.8,-1.07,-.59,68.8,88.8
01,00,191008,2.95,79.6,-.25,1.39,-.74,.97,437,0,-.94,.21,1.01,-.59,-.68,-1.15,-.64,67.9,91.2
01,00,191009,2.35,77.4,-.77,.7,-1.64,-.55,356,0,-.69,-1.28,-.27,.06,-.88,-1.23,-.6,64.4,90.3
